customer_id,recency,frequency,monetary
6543,491,6,18006
6544,102,7,20184
6545,176,6,14564
6546,133,4,5646
6547,759,3,6987
6548,57,4,10898
6549,920,3,13359
6550,167,7,26304
6551,395,5,15490
6552,640,4,11390
6553,19,5,10503
6554,127,8,13260
6555,253,8,24709
6556,178,5,12544
6557,162,2,4163
6558,148,3,6542
6559,13,7,25771
6560,533,3,6369
6561,7,4,5598
6562,514,3,7094
6563,245,3,5986
6564,87,6,17512
6565,162,8,16807
6566,2,6,22718
6567,337,6,17796
6568,39,6,19871
6569,154,4,9410
6570,171,2,8171
6571,206,9,22143
6572,46,8,18243
6573,77,1,4932
6574,221,1,3462
6575,350,4,11472
6576,420,1,4245
6577,277,3,8775
6578,642,5,7491
6579,207,3,13161
6580,92,5,11817
6581,223,7,14277
6582,344,7,19553
6583,266,4,17485
6584,16,9,28557
6585,455,2,8626
6586,171,4,13032
6587,569,3,7618
6588,449,4,10789
6589,170,5,19081
6590,175,2,5281
6591,305,9,29699
6592,542,3,2217
6593,11,5,9997
6594,504,3,8100
6595,17,4,12649
6596,146,3,7362
6597,108,4,14452
6598,118,4,7305
6599,287,4,14457
6600,204,2,5723
6601,282,4,13638
6602,457,5,22905
6603,197,4,10586
6604,345,5,15565
6605,410,5,13909
6606,41,6,18956
6607,162,7,13923
6608,71,4,8827
6609,682,4,9422
6610,585,3,5638
6611,320,4,8079
6612,158,4,13834
6613,205,6,16112
6614,925,2,5121
6615,298,6,25946
6616,119,6,15114
6617,47,7,12708
6618,402,5,14040
6619,77,5,16086
6620,184,9,28715
6621,253,6,14988
6622,226,6,14931
6623,112,8,24646
6624,605,7,17947
6625,53,7,15749
6626,468,4,11509
6627,48,3,8601
6628,8,7,24506
6629,223,10,23621
6630,79,5,12185
6632,208,6,20549
6633,68,4,7882
6635,58,7,17724
6636,168,6,14004
6637,13,5,14176
6638,16,9,24935
6639,93,4,9562
6640,37,6,15864
6641,318,2,4042
6642,11,5,13135
6643,234,3,10247
6644,349,3,5626
6645,386,5,14563
6646,68,5,15406
6647,578,2,5541
6648,147,4,7544
6649,787,3,7645
6650,175,7,21524
6651,539,3,8551
6652,629,4,12339
6653,86,6,16596
6654,266,4,9099
6655,32,12,32952
6656,399,2,2301
6657,199,4,9833
6658,244,7,29082
6659,176,11,23200
6660,548,5,14046
6661,23,7,23788
6662,168,11,26035
6663,183,6,11402
6665,888,5,15020
6666,7,8,27025
6667,156,3,4583
6668,170,8,21094
6669,354,8,20681
6670,97,7,15875
6671,198,6,15995
6672,296,6,15646
6673,275,3,5590
6674,994,3,10409
6675,1214,2,3889
6676,492,2,2973
6677,262,6,10769
6678,372,2,8342
6679,606,6,15612
6680,85,7,18030
6681,36,6,11774
6682,129,6,19543
6683,23,6,15429
6684,178,4,13556
6685,181,7,21119
6686,449,4,6021
6687,241,10,18909
6688,188,5,9649
6689,887,4,13426
6690,456,5,16392
6691,80,4,11007
6692,150,4,10734
6693,99,7,15052
6694,171,6,15471
6695,80,4,12028
6696,230,6,13074
6697,642,4,12424
6698,561,5,18312
6699,10,7,23193
6700,385,2,8290
6701,147,6,17968
6702,220,8,19169
6703,167,5,18653
6704,251,6,13967
6705,146,7,24236
6706,149,5,17321
6707,19,6,16984
6708,991,3,5282
6709,513,5,10696
6710,598,5,18979
6711,278,7,18308
6712,123,5,14322
6713,259,2,5251
6714,310,3,6619
6715,250,2,1684
6716,135,1,928
6717,20,5,10053
6718,802,4,13124
6719,244,5,11134
6720,647,3,9127
6721,302,4,15421
6722,189,6,12762
6723,52,5,16377
6724,59,6,14026
6725,74,6,18315
6726,134,9,23097
6727,163,7,19455
6728,66,8,19078
6729,199,3,12623
6730,202,6,16671
6731,220,5,13238
6732,265,3,11831
6733,8,10,29497
6734,89,6,22022
6735,359,4,13576
6736,11,9,24134
6737,26,7,21575
6738,65,10,29538
6739,109,3,9173
6740,55,8,21252
6741,270,8,28063
6742,153,4,13747
6743,30,5,15360
6744,835,5,13034
6745,412,5,14661
6746,467,4,10914
6747,832,6,11693
6748,86,7,20624
6749,517,3,8461
6750,731,5,13457
6751,425,4,16928
6752,157,5,12937
6753,197,5,11576
6754,904,3,5078
6755,445,4,7704
6756,277,8,23430
6757,364,5,9315
6758,95,3,6021
6759,129,6,14215
6760,116,8,24669
6761,655,4,10255
6762,300,2,6002
6763,667,6,11861
6764,114,6,13422
6765,217,2,8923
6766,310,8,19641
6767,860,3,8020
6768,695,4,9616
6769,250,9,19536
6770,133,4,11950
6771,177,7,22525
6772,394,2,9716
6773,529,8,25191
6774,295,7,17143
6775,37,7,15977
6776,504,5,7930
6777,383,7,10529
6778,965,1,1509
6779,1033,3,9903
6780,584,4,9061
6781,387,5,11311
6782,647,3,11336
6783,181,5,13806
6784,329,4,15568
6785,243,3,12617
6786,15,12,42385
6787,69,2,5314
6788,504,2,6436
6789,295,11,39574
6790,140,5,12684
6791,323,5,15282
6792,284,6,13304
6793,50,6,12278
6794,62,5,16192
6795,156,7,18820
6796,153,4,9712
6797,87,5,8837
6798,263,8,16502
6799,583,6,13011
6800,306,7,24467
6801,243,3,8395
6802,107,5,14054
6803,3,5,10188
6804,506,3,10989
6805,360,4,11185
6806,6,8,19951
6807,150,7,26686
6808,594,8,27843
6809,177,3,8651
6810,246,4,12472
6811,144,8,23575
6812,263,6,18698
6813,461,4,13851
6814,82,3,11140
6815,44,12,33833
6816,409,4,12677
6817,244,9,27580
6818,16,5,15274
6819,191,5,9057
6820,777,3,12252
6821,94,5,9907
6822,251,8,25948
6823,471,1,2461
6824,16,6,10330
6825,132,4,9018
6826,500,5,17406
6827,259,6,11827
6828,147,7,14491
6829,730,4,8490
6830,294,5,12668
6831,534,7,16759
6832,121,4,11289
6833,100,8,26754
6834,64,5,14664
6835,328,3,1949
6836,25,4,8267
6837,94,2,10017
6838,606,2,6046
6839,131,5,15995
6840,221,3,9644
6841,740,6,17561
6842,314,4,13652
6843,86,5,15870
6844,425,3,9263
6845,139,4,18521
6847,468,3,7462
6848,336,5,15295
6849,43,8,28393
6850,135,3,3523
6851,9,5,7510
6852,135,7,17251
6853,44,5,16350
6854,3,5,15550
6855,240,10,25474
6856,258,5,15573
6857,243,7,21441
6858,30,6,16024
6859,254,5,14486
6860,545,6,20721
6861,303,1,1325
6862,266,7,15672
6863,478,3,10858
6864,96,1,1543
6865,25,6,13498
6866,568,6,14333
6867,873,4,8630
6868,183,7,18738
6869,365,4,8094
6870,38,6,16456
6871,35,9,21869
6872,22,2,6362
6873,1274,2,5083
6874,50,8,20108
6875,219,7,14074
6876,360,12,25014
6877,205,8,12879
6878,77,5,6711
6879,38,2,6437
6880,325,4,13088
6881,423,4,13304
6882,401,9,24163
6883,105,1,4485
6884,119,8,19136
6885,128,8,16972
6886,305,4,9373
6887,291,4,13572
6888,202,6,21067
6889,367,6,18467
6890,105,5,13693
6891,1014,2,8270
6892,173,7,21872
6893,53,5,17277
6894,107,7,22756
6895,42,3,8692
6896,4,5,12627
6897,204,9,28435
6898,426,5,16134
6899,163,3,7625
6900,13,5,17286
6901,138,4,10464
6902,164,5,8417
6903,35,5,17359
6904,215,7,24496
6905,226,1,1464
6906,481,8,16433
6907,179,4,7864
6908,367,5,16054
6909,59,2,7463
6910,209,3,7912
6911,286,4,7847
6912,571,5,14580
6913,13,4,10219
6914,23,4,15653
6915,683,3,7531
6916,201,5,17641
6917,2,7,20630
6918,57,5,11463
6919,243,7,20256
6920,122,2,1513
6921,413,4,8872
6922,42,6,19346
6923,29,5,14707
6924,186,10,30259
6925,448,6,10327
6926,42,8,21775
6927,105,6,20042
6928,80,5,18612
6929,115,3,10309
6930,104,9,27888
6931,198,8,18711
6932,282,6,28199
6933,183,3,9359
6934,16,6,18138
6935,64,5,6569
6936,1088,1,2654
6937,150,5,11653
6938,91,5,16440
6939,70,9,20480
6940,163,8,23045
6941,2,9,29978
6942,15,6,15469
6943,15,1,2968
6944,1140,3,8163
6945,217,5,16004
6946,25,5,14787
6947,224,9,27704
6948,154,4,11528
6949,293,3,8813
6950,6,5,15137
6951,18,7,12504
6952,20,7,16727
6953,324,6,15298
6954,78,5,8882
6955,132,4,11971
6956,187,4,9503
6957,105,2,5786
6958,747,4,10245
6959,185,3,8816
6960,304,3,13431
6961,49,2,3259
6962,48,4,12272
6963,120,9,33358
6964,89,5,11629
6965,201,5,15153
6966,401,5,17124
6967,940,5,19840
6968,39,7,25716
6969,401,4,8256
6970,219,7,22342
6971,158,7,18809
6972,981,3,7504
6973,199,4,13814
6974,56,8,24070
6975,151,4,8162
6976,149,4,3464
6977,665,7,18811
6978,346,5,11573
6979,218,5,15866
6980,364,3,14117
6981,9,5,6855
6982,203,7,20999
6983,313,7,24717
6984,343,4,12941
6985,404,5,9941
6986,201,5,13559
6987,643,8,20923
6988,314,4,10623
6989,727,4,10079
6990,61,8,26421
6991,26,5,13757
6992,172,7,16465
6993,12,7,15787
6994,46,4,10687
6995,510,4,14192
6996,20,6,15976
6997,1346,1,2495
6998,45,5,11264
6999,192,7,19424
7000,249,4,9801
7001,425,10,32510
7002,299,7,13545
7003,320,5,8969
7004,114,3,10172
7005,341,2,5400
7006,88,5,19152
7007,76,5,13504
7008,88,1,1725
7009,139,6,16479
7010,24,4,15792
7011,371,4,8598
7012,100,7,17958
7013,331,4,10023
7014,679,2,4872
7015,644,9,31761
7016,363,5,16522
7017,209,2,9210
7018,87,10,28127
7019,99,6,11634
7020,334,2,3470
7021,22,6,18813
7022,36,9,20266
7023,329,4,12595
7024,151,8,22313
7025,295,6,17512
7026,119,3,4708
7027,48,8,23453
7028,172,7,23568
7029,88,8,27278
7030,19,6,26575
7031,1029,3,6310
7032,237,6,14345
7033,96,2,6306
7034,80,4,11045
7035,82,4,8659
7036,346,6,19472
7037,593,5,12886
7038,112,3,5524
7039,155,2,3151
7040,36,7,20334
7041,249,3,10854
7042,97,6,20607
7043,329,5,16081
7044,277,7,14842
7045,290,6,13774
7046,119,7,11810
7047,167,6,16717
7048,81,3,5916
7049,40,6,16668
7050,691,3,9631
7051,421,5,11571
7052,273,6,19749
7053,321,10,16269
7054,43,10,25607
7055,81,6,17287
7056,18,8,21192
7057,104,4,6677
7058,242,1,4821
7059,186,6,18547
7060,492,6,15705
7061,171,4,8676
7062,401,6,22004
7063,177,5,10920
7064,458,7,20732
7065,60,6,18622
7066,666,3,10924
7067,466,6,21061
7068,579,5,18082
7069,257,4,7758
7070,158,7,15965
7071,14,6,16913
7072,270,6,12024
7073,76,8,21429
7074,346,9,33519
7075,155,7,19187
7076,396,4,3565
7077,862,4,8541
7078,39,5,18468
7079,120,7,21012
7080,196,5,9620
7081,726,4,10781
7082,355,4,10176
7083,798,3,6099
7084,668,5,13393
7085,174,4,12361
7086,21,7,18959
7087,328,4,13434
7088,33,5,11318
7089,1206,1,4298
7090,163,4,12415
7091,180,4,12292
7092,17,7,24055
7093,124,5,14705
7094,40,5,16989
7095,513,4,10638
7096,208,4,10113
7097,158,3,13786
7098,790,4,14220
7099,30,7,20599
7100,102,4,15626
7101,499,4,14341
7102,348,9,29730
7103,93,4,9352
7104,138,5,13944
7105,69,10,19669
7106,429,3,6055
7107,120,5,9087
7108,319,8,17521
7109,131,5,14355
7110,656,4,11054
7111,185,4,7839
7112,305,7,18393
7113,32,7,19177
7114,281,4,7997
7115,89,7,19035
7116,57,4,15448
7117,63,5,13490
7118,357,5,12190
7119,148,6,17003
7120,156,5,14165
7121,213,5,10156
7122,490,1,1295
7123,254,5,12042
7124,153,6,15570
7125,448,4,8683
7126,9,8,23385
7127,272,6,16835
7128,670,2,4393
7129,64,9,25834
7130,354,4,14457
7131,543,4,5854
7132,51,5,8051
7133,119,11,34096
7134,691,2,2075
7135,116,6,19447
7136,99,3,7574
7137,5,4,8217
7138,55,4,7169
7139,67,7,24174
7140,693,4,6273
7141,31,6,16159
7142,180,6,15890
7143,1,6,17368
7144,492,2,5602
7145,1011,2,5785
7146,251,3,8800
7147,147,5,14273
7148,27,6,17635
7149,278,3,6373
7150,36,5,10547
7151,24,8,14284
7152,39,6,15188
7153,505,7,14051
7154,205,3,11586
7155,267,4,11141
7156,525,6,17562
7157,384,5,13716
7158,383,2,5136
7159,34,4,11933
7160,415,6,16298
7161,56,4,9034
7162,1,9,16421
7163,359,7,25629
7164,73,10,34567
7165,104,13,39937
7166,219,3,9963
7167,312,2,3966
7168,69,9,19027
7169,101,3,10971
7170,288,2,3322
7171,86,3,1835
7172,46,3,8746
7173,103,6,14122
7174,528,6,16622
7175,720,3,9059
7176,42,8,20141
7177,33,5,17557
7178,1237,1,4776
7179,415,6,18056
7180,64,5,13503
7181,134,5,7217
7182,147,7,12899
7183,69,5,12810
7184,739,1,1549
7185,143,8,24276
7186,156,7,25636
7187,450,2,6187
7188,69,4,7721
7189,347,7,17032
7190,80,8,26126
7191,4,7,13932
7192,1,6,10604
7193,363,8,18306
7194,13,10,24676
7195,9,4,12517
7196,78,6,15176
7197,267,5,10328
7198,150,5,13684
7199,225,4,6526
7200,344,5,18521
7201,259,4,8753
7202,99,5,11393
7203,39,8,18590
7204,56,7,22766
7205,254,3,7933
7206,162,9,14579
7207,282,3,12328
7208,843,2,8399
7209,289,9,21550
7210,645,4,6055
7211,133,4,7010
7212,234,5,12746
7213,159,6,19568
7214,231,5,20179
7215,33,8,20070
7216,23,6,11935
7217,129,4,14614
7218,417,4,13690
7219,85,5,17530
7220,149,6,15428
7221,345,4,15612
7222,21,7,22372
7223,103,6,16123
7224,50,6,17391
7226,224,4,8083
7227,94,4,10457
7228,469,7,15413
7229,195,8,23060
7230,60,12,30523
7231,73,8,19321
7232,36,8,21872
7233,221,2,5111
7234,188,7,20642
7235,264,3,8447
7236,434,5,9439
7237,21,9,23505
7238,96,9,20523
7239,270,6,18819
7240,49,8,20849
7241,183,8,18362
7242,184,6,16038
7243,79,5,15615
7244,1107,1,1493
7245,86,6,18992
7246,386,4,6857
7247,198,8,19569
7248,129,7,17330
7249,212,7,17534
7250,59,9,33515
7251,134,5,12503
7252,278,4,10719
7253,27,5,9165
7254,981,3,7410
7255,261,3,12995
7256,51,7,20893
7257,152,5,10002
7258,107,5,12902
7259,77,8,29801
7260,157,6,13951
7261,214,2,5222
7262,790,3,5578
7263,578,3,11255
7264,440,3,3862
7265,32,5,8596
7266,87,3,6709
7267,37,7,23098
7268,220,6,21585
7269,220,7,21550
7270,127,2,4037
7271,20,11,31041
7272,595,4,13890
7273,65,3,12280
7274,328,3,3736
7275,218,7,13608
7276,95,5,10747
7277,40,6,18936
7278,295,6,12272
7279,22,5,15244
7280,105,4,16120
7281,1052,2,9744
7282,34,4,8569
7283,26,8,16601
7284,688,4,5636
7285,23,4,11326
7286,161,4,7362
7287,578,5,13996
7288,537,3,5956
7289,26,7,21621
7290,187,5,9077
7291,9,7,13651
7292,52,5,17911
7293,187,10,25961
7294,473,5,15561
7295,28,4,14061
7296,211,3,9516
7297,117,6,14207
7298,453,2,3327
7299,41,13,33208
7300,25,8,22505
7301,815,3,10598
7302,349,7,21437
7303,303,6,15374
7304,103,7,17516
7305,218,4,19231
7306,304,4,15175
7307,140,6,15940
7308,121,9,27607
7309,220,4,10928
7310,197,5,15055
7311,143,7,22070
7312,361,5,12745
7313,142,4,11587
7314,324,4,10015
7315,70,4,13334
7316,266,4,13664
7317,110,5,12023
7318,366,5,12853
7319,267,4,11950
7320,233,5,13807
7321,209,4,11062
7322,266,4,13619
7323,67,8,23442
7324,127,1,767
7325,45,7,13234
7326,224,5,17006
7327,269,7,21448
7328,807,2,7590
7329,578,5,16471
7330,429,6,14208
7331,43,5,12880
7332,532,2,3066
7333,140,7,16180
7334,377,5,16260
7335,83,8,17990
7336,393,4,8686
7337,346,4,11878
7338,824,2,3837
7339,91,4,13017
7340,7,3,11399
7341,563,4,14401
7342,312,2,2647
7343,212,7,22610
7344,11,4,7571
7345,435,2,4583
7346,459,7,19475
7347,52,3,7920
7348,279,5,17707
7349,77,9,25317
7350,237,4,8358
7351,26,5,17647
7352,47,9,18960
7353,371,3,8304
7354,53,6,15873
7355,413,6,11594
7356,26,5,16306
7357,166,3,10281
7358,221,5,15947
7359,653,4,18206
7360,164,6,18255
7361,122,4,8999
7362,40,9,26268
7363,115,5,15480
7364,368,6,18194
7365,359,9,24406
7366,37,9,26401
7367,1024,2,4699
7368,51,1,1289
7369,99,9,25944
7370,138,8,18691
7371,54,4,16549
7372,220,3,9647
7373,367,5,12610
7374,1242,2,3094
7375,54,3,13051
7376,212,7,14935
7377,80,9,23302
7378,123,9,18648
7379,9,9,26383
7380,74,2,3449
7381,407,4,12070
7382,4,5,13389
7383,24,7,19493
7384,20,3,11349
7385,11,4,7191
7386,592,5,15938
7387,137,6,17841
7388,278,8,21615
7389,442,2,6077
7390,28,9,26033
7391,294,10,33411
7392,100,3,8378
7393,173,3,6380
7394,942,2,4227
7395,9,6,13048
7396,54,7,23914
7397,31,3,8423
7398,232,4,11136
7399,60,5,7414
7400,932,3,5908
7401,47,10,22633
7402,411,6,18419
7403,47,4,11753
7404,754,3,9770
7405,278,4,9207
7406,67,7,9738
7407,65,10,23492
7408,97,5,16486
7409,58,9,20948
7410,199,9,24741
7411,724,3,13189
7412,404,7,21203
7413,43,5,18481
7414,257,6,19537
7415,262,9,19229
7416,88,4,13193
7417,7,4,7215
7418,191,5,12236
7419,265,9,21241
7420,46,6,9470
7421,102,5,12915
7422,23,3,7301
7423,53,2,6328
7424,408,4,13590
7425,72,8,25984
7426,524,4,15314
7427,634,2,832
7428,245,6,18696
7429,163,7,17246
7430,39,6,16147
7431,204,4,12185
7432,480,3,8624
7433,2,10,27196
7434,91,6,18791
7435,447,5,13352
7436,76,6,15418
7437,121,5,13231
7438,377,5,12100
7439,41,7,19842
7440,316,6,14495
7441,50,6,13630
7442,39,13,28183
7443,5,3,7895
7444,135,3,8652
7445,98,6,16654
7446,381,4,10440
7447,273,4,11892
7448,498,5,11530
7449,92,7,13164
7450,4,8,23612
7451,514,7,19422
7452,9,7,18556
7453,277,5,17042
7454,19,4,13384
7455,12,4,7831
7456,338,4,10725
7457,642,6,13331
7458,115,6,15662
7459,485,1,4822
7460,310,4,8021
7461,413,4,6307
7462,196,3,7394
7463,1140,1,4173
7464,28,8,24439
7465,285,8,29051
7466,377,3,11086
7467,349,5,13081
7468,686,3,7816
7469,463,7,12370
7470,79,3,14555
7471,53,8,22034
7472,311,7,16132
7473,227,4,15133
7474,20,7,22528
7475,115,8,20186
7476,276,5,11846
7477,1120,1,2708
7478,159,6,14485
7479,429,3,5960
7480,237,4,11709
7481,197,6,14117
7482,157,6,17557
7483,738,4,8473
7484,19,6,13888
7485,368,5,11724
7486,330,4,11522
7487,159,4,17246
7488,5,3,8690
7489,15,8,18339
7490,42,5,15455
7491,212,8,23824
7492,174,4,11566
7493,155,4,8490
7494,138,7,19253
7495,221,6,17143
7496,77,5,19895
7497,44,8,18234
7498,23,4,12768
7499,170,3,8147
7500,4,3,12044
7501,31,5,13560
7502,401,6,20725
7503,166,3,6219
7504,91,4,9569
7505,110,3,7296
7506,91,4,9628
7507,291,4,14567
7508,45,4,11609
7509,889,5,9858
7510,22,9,15756
7511,454,2,4874
7512,44,3,9236
7513,345,5,12448
7514,315,2,7365
7515,38,6,19802
7516,126,6,14106
7517,15,4,13972
7518,453,4,12458
7519,159,10,24591
7520,400,5,18886
7521,210,3,7690
7522,224,6,11379
7523,3,6,20231
7524,105,10,28139
7525,66,5,14343
7526,747,4,16243
7527,530,3,11726
7528,28,6,15337
7529,774,3,5935
7530,81,1,1324
7531,1052,2,2772
7532,644,2,4942
7534,199,10,36999
7536,253,5,19514
7537,260,4,7948
7538,124,6,13697
7539,278,8,20752
7540,242,4,11494
7541,629,2,2192
7542,156,1,2744
7543,205,3,9472
7544,257,2,3414
7545,105,5,9635
7546,4,5,13719
7547,198,9,25406
7548,181,5,14915
7549,18,7,22364
7550,289,1,2987
7551,166,4,12423
7552,146,5,17033
7553,14,5,15371
7554,212,3,6482
7555,76,7,18955
7556,148,5,9906
7557,427,4,11051
7558,340,2,3032
7559,457,4,13930
7560,86,5,10388
7561,216,5,17213
7562,190,4,12538
7563,504,4,10040
7564,216,6,14041
7565,455,6,15997
7566,94,6,21806
7567,185,6,17868
7568,182,7,14187
7569,101,7,20642
7570,281,6,15024
7571,169,8,25342
7572,244,7,19934
7573,207,7,16771
7574,754,5,18037
7575,17,4,6603
7576,199,8,23902
7577,364,4,13201
7578,879,3,9890
7579,175,2,5457
7580,46,8,17224
7581,40,1,366
7582,63,5,19388
7583,495,9,27013
7584,108,8,20000
7585,176,5,21833
7586,283,4,10823
7587,64,3,6909
7588,319,5,17827
7589,459,3,3572
7590,459,2,4893
7591,153,4,8650
7592,926,3,7971
7593,144,2,9802
7594,78,4,13623
7595,277,7,21244
7596,52,3,4471
7597,620,2,2687
7598,132,5,11689
7599,266,7,24748
7600,453,6,18261
7601,26,8,20046
7602,102,4,10631
7603,321,4,9647
7604,22,5,11104
7605,51,6,22220
7606,70,8,18558
7607,247,7,22585
7608,430,6,16031
7609,204,3,5622
7610,128,5,10151
7611,205,7,21062
7612,170,8,24681
7613,256,3,7747
7614,36,5,13683
7615,93,4,8766
7616,849,3,9269
7617,833,1,3714
7618,129,6,14355
7619,322,1,2744
7620,38,4,7704
7621,989,2,8757
7622,94,6,17747
7623,329,5,17881
7624,848,2,3980
7625,72,5,13416
7626,10,3,7994
7627,444,6,18295
7628,52,3,9160
7629,363,3,4844
7630,511,9,23987
7631,310,7,20748
7632,204,4,9797
7633,52,4,13238
7634,551,3,8011
7635,164,4,9027
7636,975,2,8119
7637,310,4,10435
7638,228,3,11656
7639,437,6,16560
7640,209,7,19065
7641,795,2,1487
7642,139,6,11622
7643,190,6,17017
7644,34,4,11581
7645,323,8,22239
7646,65,4,10344
7647,19,6,16428
7648,65,6,21787
7649,445,3,3145
7650,271,7,21967
7651,23,7,27767
7652,296,4,8801
7653,124,6,10607
7654,204,7,10746
7655,972,2,1807
7656,698,6,13654
7657,412,7,16581
7658,21,12,36205
7659,411,4,8984
7660,334,5,15560
7661,42,4,10059
7662,236,5,15723
7663,48,4,9988
7664,133,8,22330
7665,136,4,13564
7666,200,4,9322
7667,28,8,21601
7668,74,6,15429
7669,111,2,8986
7670,13,6,10697
7671,51,3,8199
7672,399,4,16186
7673,225,5,11922
7674,64,9,21254
7675,118,2,7104
7676,577,3,10505
7677,120,4,13702
7678,271,6,20496
7679,27,7,25421
7680,287,6,14269
7681,265,6,13687
7682,86,8,11649
7683,183,4,10211
7684,231,3,10006
7685,579,5,12672
7686,88,5,7160
7687,104,8,25679
7688,331,9,21859
7689,149,8,24876
7690,1096,1,1984
7691,22,8,18671
7692,90,2,2445
7693,66,4,9066
7694,55,4,10434
7695,206,4,13403
7696,114,3,6783
7697,13,8,12049
7698,87,3,3093
7699,38,5,11553
7700,341,3,7861
7701,166,6,12727
7702,59,5,12504
7703,542,3,3831
7704,97,5,17041
7705,244,5,18674
7706,45,4,9810
7707,677,5,13152
7708,382,4,10352
7709,80,8,25901
7710,251,6,23315
7711,143,6,22540
7712,26,3,9715
7713,252,2,5170
7714,243,8,29686
7715,823,5,11967
7716,81,9,22203
7717,267,7,16348
7718,208,2,6073
7719,245,7,15503
7720,98,10,34051
7721,372,8,24457
7722,1039,2,4867
7723,39,4,8322
7724,382,1,2253
7725,48,4,5877
7726,391,3,11833
7727,216,3,6201
7728,126,9,27594
7729,211,9,21299
7730,365,5,10989
7731,29,6,6924
7732,460,7,19233
7733,82,4,12172
7734,443,5,17491
7735,42,5,13362
7736,119,5,19040
7737,361,6,17335
7738,481,5,19297
7739,589,5,13579
7740,536,4,15374
7741,157,5,9991
7742,135,6,14628
7743,108,7,17790
7744,112,4,10383
7745,10,8,15463
7746,381,6,15649
7747,80,7,23549
7748,630,3,10598
7749,597,1,4500
7750,165,7,18831
7751,491,7,25194
7752,51,2,4897
7753,175,6,15480
7754,240,7,27957
7755,467,4,10933
7756,198,7,23914
7757,483,5,10024
7758,352,5,11745
7759,86,6,14437
7760,281,8,24601
7761,439,4,10942
7762,10,9,20275
7763,384,6,13759
7764,355,5,12291
7765,71,5,11783
7766,451,8,19181
7767,299,4,13359
7768,149,8,18005
7769,880,3,4521
7770,135,5,13380
7771,19,8,19607
7772,68,5,15005
7773,543,5,13622
7774,608,7,18896
7775,42,8,26891
7776,383,3,6361
7777,292,4,13086
7778,3,9,27437
7779,110,5,20360
7780,150,5,15739
7781,31,4,6737
7782,57,9,28441
7783,860,2,4930
7784,201,2,6327
7785,13,7,22984
7786,58,6,10569
7787,294,7,26133
7788,77,5,16773
7789,174,5,15155
7790,175,9,19578
7791,179,4,17891
7792,423,3,13413
7793,116,1,2839
7794,261,3,7269
7795,152,9,27379
7796,508,5,17982
7797,71,3,6358
7798,123,11,27420
7799,74,10,21379
7800,149,7,14200
7801,74,4,12866
7802,63,6,22060
7803,195,4,11310
7804,9,8,26101
7805,336,3,8592
7806,256,4,7094
7807,45,5,16384
7808,68,7,23576
7809,289,8,25512
7810,22,6,17311
7811,139,7,11995
7812,242,7,21385
7813,277,6,9402
7814,215,6,19822
7815,515,3,9868
7816,411,5,17253
7817,143,3,7706
7818,254,12,34667
7819,297,6,7206
7820,2,3,8530
7821,33,8,26732
7822,404,4,7822
7823,30,5,13740
7824,126,6,16279
7825,97,4,8458
7826,440,2,8737
7827,179,4,9622
7828,133,3,2892
7829,40,5,15367
7830,431,7,23490
7831,89,2,7673
7832,611,4,17119
7833,428,8,18615
7834,38,7,22320
7835,32,8,22008
7837,102,5,13807
7838,255,5,15248
7839,599,4,11103
7840,36,4,12986
7841,1003,1,5288
7842,388,6,21839
7843,353,3,4446
7844,308,4,11842
7845,562,1,3050
7846,428,7,18547
7847,2,7,24085
7848,1242,1,3602
7849,54,4,7775
7850,50,3,10844
7851,120,10,30465
7852,687,4,11069
7853,609,4,15544
7854,154,5,4415
7855,88,4,10102
7856,162,6,14132
7857,216,3,8375
7858,311,2,9239
7859,306,8,23338
7860,327,5,13818
7861,10,7,16001
7862,299,4,12416
7863,138,3,5134
7864,897,1,995
7865,235,9,20893
7866,16,4,12666
7867,107,8,25686
7868,106,9,22963
7869,14,11,38375
7870,679,4,10409
7871,8,5,11584
7872,33,4,8840
7873,7,10,28286
7874,11,3,10911
7875,222,4,14398
7876,280,7,21364
7877,11,5,12226
7878,1306,1,3159
7879,794,1,3412
7880,242,7,18158
7881,271,5,19032
7882,28,5,11279
7883,254,4,11070
7884,26,8,22907
7885,220,7,15043
7886,224,1,3916
7887,33,8,21117
7888,215,6,15061
7889,418,4,12632
7890,47,10,30369
7891,55,5,13824
7892,304,5,13914
7893,397,1,4750
7894,184,3,7794
7895,220,3,5416
7896,93,6,20883
7897,138,6,8729
7898,22,5,12002
